INFO 2020-10-07 13:30:51,260 autoreload 597 Watching for file changes with StatReloader
INFO 2020-10-07 13:30:58,580 basehttp 154 "OPTIONS /meiduo_admin/authorizations/ HTTP/1.1" 200 0
INFO 2020-10-07 13:30:59,037 basehttp 154 "POST /meiduo_admin/authorizations/ HTTP/1.1" 201 209
INFO 2020-10-07 13:31:00,464 basehttp 154 "OPTIONS /meiduo_admin/statistical/total_count/ HTTP/1.1" 200 0
INFO 2020-10-07 13:31:00,492 basehttp 154 "OPTIONS /meiduo_admin/statistical/day_active/ HTTP/1.1" 200 0
INFO 2020-10-07 13:31:00,531 basehttp 154 "OPTIONS /meiduo_admin/statistical/day_orders/ HTTP/1.1" 200 0
INFO 2020-10-07 13:31:00,539 basehttp 154 "OPTIONS /meiduo_admin/statistical/day_increment/ HTTP/1.1" 200 0
INFO 2020-10-07 13:31:00,549 basehttp 154 "OPTIONS /meiduo_admin/statistical/day_orders/ HTTP/1.1" 200 0
INFO 2020-10-07 13:31:00,557 basehttp 154 "OPTIONS /meiduo_admin/statistical/goods_day_views/ HTTP/1.1" 200 0
INFO 2020-10-07 13:31:00,558 basehttp 154 "OPTIONS /meiduo_admin/statistical/day_active/ HTTP/1.1" 200 0
INFO 2020-10-07 13:31:00,572 basehttp 154 "OPTIONS /meiduo_admin/statistical/month_increment/ HTTP/1.1" 200 0
WARNING 2020-10-07 13:31:01,144 log 228 Not Found: /meiduo_admin/statistical/total_count/
WARNING 2020-10-07 13:31:01,152 log 228 Not Found: /meiduo_admin/statistical/day_increment/
WARNING 2020-10-07 13:31:01,191 basehttp 154 "GET /meiduo_admin/statistical/total_count/ HTTP/1.1" 404 10397
WARNING 2020-10-07 13:31:01,195 basehttp 154 "GET /meiduo_admin/statistical/day_increment/ HTTP/1.1" 404 10403
INFO 2020-10-07 13:31:01,198 basehttp 154 "GET /meiduo_admin/statistical/day_orders/ HTTP/1.1" 200 31
INFO 2020-10-07 13:31:01,247 basehttp 154 "GET /meiduo_admin/statistical/day_active/ HTTP/1.1" 200 31
WARNING 2020-10-07 13:31:01,324 log 228 Not Found: /meiduo_admin/statistical/goods_day_views/
WARNING 2020-10-07 13:31:01,332 basehttp 154 "GET /meiduo_admin/statistical/goods_day_views/ HTTP/1.1" 404 10409
INFO 2020-10-07 13:31:01,450 basehttp 154 "GET /meiduo_admin/statistical/day_orders/ HTTP/1.1" 200 31
INFO 2020-10-07 13:31:01,640 basehttp 154 "GET /meiduo_admin/statistical/day_active/ HTTP/1.1" 200 31
INFO 2020-10-07 13:31:01,869 basehttp 154 "GET /meiduo_admin/statistical/month_increment/ HTTP/1.1" 200 961
INFO 2020-10-07 13:34:22,944 basehttp 154 "GET /carts/simple/ HTTP/1.1" 200 44
INFO 2020-10-07 13:34:48,378 basehttp 154 "GET /carts/simple/ HTTP/1.1" 200 44
INFO 2020-10-07 13:35:16,191 basehttp 154 "GET /carts/simple/ HTTP/1.1" 200 44
INFO 2020-10-07 13:35:24,776 basehttp 154 "GET /carts/simple/ HTTP/1.1" 200 44
INFO 2020-10-07 13:35:24,820 basehttp 154 "GET /list/115/skus/?page=1&page_size=5&ordering=-create_time HTTP/1.1" 200 1511
INFO 2020-10-07 13:35:24,824 basehttp 154 "GET /hot/115/ HTTP/1.1" 200 562
INFO 2020-10-07 13:35:27,283 basehttp 154 "OPTIONS /browse_histories/ HTTP/1.1" 200 0
INFO 2020-10-07 13:35:27,385 basehttp 154 "GET /carts/simple/ HTTP/1.1" 200 44
INFO 2020-10-07 13:35:27,615 basehttp 154 "POST /browse_histories/ HTTP/1.1" 200 27
INFO 2020-10-07 13:43:06,547 basehttp 154 "OPTIONS /meiduo_admin/skus/simple/ HTTP/1.1" 200 0
INFO 2020-10-07 13:43:06,553 basehttp 154 "OPTIONS /meiduo_admin/skus/images/?page=1&pagesize=10 HTTP/1.1" 200 0
INFO 2020-10-07 13:43:06,554 basehttp 154 "OPTIONS /meiduo_admin/skus/simple/ HTTP/1.1" 200 0
WARNING 2020-10-07 13:43:06,620 log 228 Unauthorized: /meiduo_admin/skus/simple/
WARNING 2020-10-07 13:43:06,620 basehttp 154 "GET /meiduo_admin/skus/simple/ HTTP/1.1" 401 38
WARNING 2020-10-07 13:43:06,673 log 228 Unauthorized: /meiduo_admin/skus/simple/
WARNING 2020-10-07 13:43:06,673 basehttp 154 "GET /meiduo_admin/skus/simple/ HTTP/1.1" 401 38
INFO 2020-10-07 13:43:06,802 basehttp 154 "GET /meiduo_admin/skus/images/?page=1&pagesize=10 HTTP/1.1" 200 851
INFO 2020-10-07 13:43:14,972 basehttp 154 "OPTIONS /meiduo_admin/goods/simple/ HTTP/1.1" 200 0
INFO 2020-10-07 13:43:14,978 basehttp 154 "OPTIONS /meiduo_admin/skus/?page=1&pagesize=10&keyword= HTTP/1.1" 200 0
